order_id;shipper_id;customer_id;order_date;status;shipped_date;first_name;last_name;birth_date;phone;address;city;state;points;shipper_name;order_status;id;product_id;quantity;unit_price;name;quantity_in_stock;comments
51;1;51;18/08/2010;3;26/08/2010;Libby;Emard;NULL;NULL;24585 O'Connell Union Apt. 829;Shanyhaven;Ar;3809;Hettinger LLC;Delivered;51;613;11;76.57;KEY FOB , FRONT  DOOR;79;NULL
51;1;51;18/08/2010;3;26/08/2010;Libby;Emard;NULL;NULL;24585 O'Connell Union Apt. 829;Shanyhaven;Ar;3809;Hettinger LLC;Delivered;8051;44;13;22.43;DIAMANTE HAIR GRIP PACK/2 BLACK DIA;139;NULL
52;5;52;21/07/1984;1;NULL;Carrie;Sanford;NULL;NULL;5996 Tina Parks Apt. 504;Nicolasshire;Wy;4166;Waters, Mayert and Prohaska;Processed;52;31;8;60.36;FOLDING UMBRELLA CREAM POLKADOT;15;NULL
52;5;52;21/07/1984;1;NULL;Carrie;Sanford;NULL;NULL;5996 Tina Parks Apt. 504;Nicolasshire;Wy;4166;Waters, Mayert and Prohaska;Processed;8052;414;7;85.80;PEG BAG APPLES DESIGN;142;NULL
53;3;53;30/10/2012;2;04/11/2012;Jarrell;Hoeger;15/07/1951;NULL;20434 Felipa Tunnel Suite 426;Emmettberg;Co;738;Satterfield LLC;Shipped;53;565;1;22.78;3 TRADITIONAL COOKIE CUTTERS  SET;3;NULL
53;3;53;30/10/2012;2;04/11/2012;Jarrell;Hoeger;15/07/1951;NULL;20434 Felipa Tunnel Suite 426;Emmettberg;Co;738;Satterfield LLC;Shipped;8053;439;5;20.39;COSY SLIPPER SHOES LARGE GREEN;124;NULL
54;4;54;28/12/1977;3;31/12/1977;Greyson;Bernhard;15/07/1939;1-046-714-2753;780 Charity Meadow Suite 292;Port Constantinport;Ne;285;Mraz, Renner and Nolan;Delivered;54;483;5;45.45;ARMY CAMO BOOKCOVER TAPE;74;NULL
54;4;54;28/12/1977;3;31/12/1977;Greyson;Bernhard;15/07/1939;1-046-714-2753;780 Charity Meadow Suite 292;Port Constantinport;Ne;285;Mraz, Renner and Nolan;Delivered;8054;202;10;85.16;SET OF 4 NAPKIN CHARMS INSTRUMENT;97;NULL
55;4;55;10/04/1993;1;NULL;Carlie;Volkman;NULL;351.128.3915;6514 Valerie Loop;West Agustin;Oh;1272;Mraz, Renner and Nolan;Processed;55;718;3;32.32;RIBBON REEL LACE DESIGN;92;I love paige brand pants-they are soft, comfortable, and forgiving. i love these, and want them badly. the are still tight all the way to the knee and then go out into a flattering flare-it is difficult to find the perfect fit on something like this-and paige has done a wonderful job for my body.
55;4;55;10/04/1993;1;NULL;Carlie;Volkman;NULL;351.128.3915;6514 Valerie Loop;West Agustin;Oh;1272;Mraz, Renner and Nolan;Processed;8055;442;9;34.02;FINE WICKER HEART;57;I love paige brand pants-they are soft, comfortable, and forgiving. i love these, and want them badly. the are still tight all the way to the knee and then go out into a flattering flare-it is difficult to find the perfect fit on something like this-and paige has done a wonderful job for my body.
56;1;56;22/07/1974;2;29/07/1974;Kylie;Bradtke;15/07/1954;NULL;299 Trantow Mount;Oleborough;Ne;3962;Hettinger LLC;Shipped;56;641;7;11.44;SILVER FISHING GNOME;111;NULL
56;1;56;22/07/1974;2;29/07/1974;Kylie;Bradtke;15/07/1954;NULL;299 Trantow Mount;Oleborough;Ne;3962;Hettinger LLC;Shipped;8056;104;3;93.66;SMALL REGAL  SILVER CANDLEPOT;138;NULL
57;2;57;19/08/2006;3;26/08/2006;America;Hodkiewicz;15/07/1939;NULL;0691 Weissnat Islands;Lake Brayantown;Co;117;Schinner-Predovic;Delivered;57;301;11;55.52;FOLKART CLIP ON STARS;59;NULL
57;2;57;19/08/2006;3;26/08/2006;America;Hodkiewicz;15/07/1939;NULL;0691 Weissnat Islands;Lake Brayantown;Co;117;Schinner-Predovic;Delivered;8057;693;13;96.76;36 PENCILS TUBE SKULLS;125;NULL
58;4;58;05/06/2008;1;NULL;Charlie;Kuvalis;NULL;+85(9)2954686482;846 Sylvia Fork Apt. 365;Lake Adalinemouth;Pe;3726;Mraz, Renner and Nolan;Processed;58;331;5;36.60;"FLOWER GLASS GARLD NECKL36TURQUOIS""";85;NULL
58;4;58;05/06/2008;1;NULL;Charlie;Kuvalis;NULL;+85(9)2954686482;846 Sylvia Fork Apt. 365;Lake Adalinemouth;Pe;3726;Mraz, Renner and Nolan;Processed;8058;151;4;48.30;FAIRY CAKES NOTEBOOK A6 SIZE;121;NULL
59;4;59;25/02/1982;2;01/03/1982;Kaleigh;Rosenbaum;15/07/1949;(220)704-1918;96739 Jeremy Walk Apt. 940;Feeneytown;Mi;2404;Mraz, Renner and Nolan;Shipped;59;750;2;75.13;HEARTS WRAPPING TAPE;95;NULL
59;4;59;25/02/1982;2;01/03/1982;Kaleigh;Rosenbaum;15/07/1949;(220)704-1918;96739 Jeremy Walk Apt. 940;Feeneytown;Mi;2404;Mraz, Renner and Nolan;Shipped;8059;178;3;73.85;PAINTED LIGHTBULB STAR+ MOON;46;NULL
60;5;60;05/07/1989;3;13/07/1989;Izabella;Boehm;NULL;530.429.5328x63835;358 Kovacek Route Suite 208;Godfreybury;In;548;Waters, Mayert and Prohaska;Delivered;60;509;7;30.23;VINTAGE CREAM 3 BASKET CAKE STAND;94;NULL
60;5;60;05/07/1989;3;13/07/1989;Izabella;Boehm;NULL;530.429.5328x63835;358 Kovacek Route Suite 208;Godfreybury;In;548;Waters, Mayert and Prohaska;Delivered;8060;435;8;22.43;AIRLINE BAG VINTAGE WORLD CHAMPION;58;NULL
61;6;61;27/01/1982;1;NULL;Garret;Brown;NULL;NULL;57702 Arnoldo Spurs Apt. 825;Port Nayeli;Te;4725;Dummy;Processed;61;293;9;53.29;CREAM SWEETHEART EGG HOLDER;145;NULL
61;6;61;27/01/1982;1;NULL;Garret;Brown;NULL;NULL;57702 Arnoldo Spurs Apt. 825;Port Nayeli;Te;4725;Dummy;Processed;8061;140;13;81.06;BEADED CRYSTAL HEART PINK SMALL;45;NULL
62;2;62;23/11/1971;2;25/11/1971;Vilma;Kuphal;15/07/1949;NULL;11957 Connor Springs;Haleyville;Io;1455;Schinner-Predovic;Shipped;62;686;3;75.69;CREAM SWEETHEART LETTER RACK;14;I was excited to see these jeans since they came in petite sizes and had a short inseam... unfortunately after ordering/returning several pairs, i found out that these are actually not petite jeans. please beware that if you are ordering these for the shorter inseam, they are actually 28 in... not 24 in as in the description. other than the inseam issues, they fit like typical paige denim.
62;2;62;23/11/1971;2;25/11/1971;Vilma;Kuphal;15/07/1949;NULL;11957 Connor Springs;Haleyville;Io;1455;Schinner-Predovic;Shipped;8062;146;9;8.34;GREEN MURANO TWIST BRACELET;35;I was excited to see these jeans since they came in petite sizes and had a short inseam... unfortunately after ordering/returning several pairs, i found out that these are actually not petite jeans. please beware that if you are ordering these for the shorter inseam, they are actually 28 in... not 24 in as in the description. other than the inseam issues, they fit like typical paige denim.
63;3;63;18/09/2015;3;20/09/2015;Ozella;Sipes;15/07/1942;NULL;74529 Tomasa Lock;Odessabury;Ar;3271;Satterfield LLC;Delivered;63;302;5;87.79;PINK BREAKFAST CUP AND SAUCER;59;NULL
63;3;63;18/09/2015;3;20/09/2015;Ozella;Sipes;15/07/1942;NULL;74529 Tomasa Lock;Odessabury;Ar;3271;Satterfield LLC;Delivered;8063;309;3;8.39;METAL SIGN CUPCAKE SINGLE HOOK;64;NULL
64;6;64;28/05/1990;1;NULL;Liana;McDermott;15/07/1956;NULL;339 Schiller Mountain;Jeramyport;Al;4158;Dummy;Processed;64;202;10;85.16;SET OF 4 NAPKIN CHARMS INSTRUMENT;97;NULL
64;6;64;28/05/1990;1;NULL;Liana;McDermott;15/07/1956;NULL;339 Schiller Mountain;Jeramyport;Al;4158;Dummy;Processed;8064;356;11;7.37;BAG 500g SWIRLY MARBLES;52;NULL
65;5;65;01/08/2011;2;06/08/2011;Jessica;Turcotte;15/07/1949;1-618-505-9830x319;95915 Treva Station Apt. 444;West Filomena;Wi;3639;Waters, Mayert and Prohaska;Shipped;65;102;10;29.94;FRENCH BLUE METAL DOOR SIGN 5;148;NULL
65;5;65;01/08/2011;2;06/08/2011;Jessica;Turcotte;15/07/1949;1-618-505-9830x319;95915 Treva Station Apt. 444;West Filomena;Wi;3639;Waters, Mayert and Prohaska;Shipped;8065;105;14;42.67;RED FLOWER CROCHET FOOD COVER;32;NULL
66;1;66;05/07/1992;3;12/07/1992;Anya;Harris;12/02/1952;NULL;8394 Stark Trail;Lake Vivianeton;Id;4297;Hettinger LLC;Delivered;66;656;15;19.82;CREAM SWEETHEART MINI CHEST;54;NULL
66;1;66;05/07/1992;3;12/07/1992;Anya;Harris;12/02/1952;NULL;8394 Stark Trail;Lake Vivianeton;Id;4297;Hettinger LLC;Delivered;8066;204;5;65.71;CHRISTMAS GARLAND STARS,TREES;108;NULL
67;6;67;20/04/1991;1;NULL;Omer;Fahey;NULL;NULL;6874 Cole Lights;Port Bert;Oh;1803;Dummy;Processed;67;721;14;71.92;URBAN BLACK RIBBONS;11;NULL
67;6;67;20/04/1991;1;NULL;Omer;Fahey;NULL;NULL;6874 Cole Lights;Port Bert;Oh;1803;Dummy;Processed;8067;707;6;96.44;WHITE CHRISTMAS STAR DECORATION;1;NULL
68;3;68;13/12/2005;2;15/12/2005;Mathew;Kirlin;15/07/1954;1-648-778-3178x2930;34302 Simonis Green Suite 234;East Nathanaelshire;De;4207;Satterfield LLC;Shipped;68;137;10;65.14;TUMBLER, BAROQUE;72;NULL
68;3;68;13/12/2005;2;15/12/2005;Mathew;Kirlin;15/07/1954;1-648-778-3178x2930;34302 Simonis Green Suite 234;East Nathanaelshire;De;4207;Satterfield LLC;Shipped;8068;669;5;71.02;WRAP ENGLISH ROSE;137;NULL
69;4;69;27/09/2017;3;05/10/2017;Annette;Russel;NULL;(584)498-6151x79382;53661 Jarvis Orchard Suite 706;Lake Floridashire;Lo;4295;Mraz, Renner and Nolan;Delivered;69;21;13;60.12;WRAP COWBOYS;55;NULL
69;4;69;27/09/2017;3;05/10/2017;Annette;Russel;NULL;(584)498-6151x79382;53661 Jarvis Orchard Suite 706;Lake Floridashire;Lo;4295;Mraz, Renner and Nolan;Delivered;8069;475;9;97.03;ROUND CAKE TIN VINTAGE RED;4;NULL
70;6;70;12/12/2011;1;NULL;Thora;Raynor;02/06/1941;150-476-0705;77235 Durward Drive;Jamarcusport;Te;2565;Dummy;Processed;70;443;13;32.75;STRIPEY CHOCOLATE NESTING BOXES;146;NULL
70;6;70;12/12/2011;1;NULL;Thora;Raynor;02/06/1941;150-476-0705;77235 Durward Drive;Jamarcusport;Te;2565;Dummy;Processed;8070;370;2;9.57;CHARLIE+LOLA MY ROOM DOOR SIGN;17;NULL
71;1;71;26/01/2012;2;30/01/2012;Lauretta;McLaughlin;12/02/1948;105.492.1512;0496 Shanahan Greens;Quitzonside;Io;4970;Hettinger LLC;Shipped;71;651;13;63.42;BROCANTE SHELF WITH HOOKS;103;NULL
71;1;71;26/01/2012;2;30/01/2012;Lauretta;McLaughlin;12/02/1948;105.492.1512;0496 Shanahan Greens;Quitzonside;Io;4970;Hettinger LLC;Shipped;8071;421;15;15.49;ASSORTED CAKES FRIDGE MAGNETS;13;NULL
72;2;72;09/11/1975;3;16/11/1975;Thomas;Bogan;NULL;NULL;80280 Aidan Roads Suite 508;North Caseyland;De;3114;Schinner-Predovic;Delivered;72;427;9;39.14;PACK OF 12 STICKY BUNNIES;83;NULL
72;2;72;09/11/1975;3;16/11/1975;Thomas;Bogan;NULL;NULL;80280 Aidan Roads Suite 508;North Caseyland;De;3114;Schinner-Predovic;Delivered;8072;245;8;93.89;FLORAL SOFT CAR TOY;45;NULL
73;6;73;30/01/1981;1;NULL;Roxanne;Emard;15/07/1953;807.104.4052x1196;52801 Baumbach Prairie Suite 811;Lonview;Ge;1548;Dummy;Processed;73;179;7;18.52;BLACK TEA TOWEL CLASSIC DESIGN;83;NULL
73;6;73;30/01/1981;1;NULL;Roxanne;Emard;15/07/1953;807.104.4052x1196;52801 Baumbach Prairie Suite 811;Lonview;Ge;1548;Dummy;Processed;8073;711;15;85.16;PARTY CONES CANDY ASSORTED;134;NULL
74;4;74;20/02/2017;2;24/02/2017;Ebba;Lynch;12/02/1955;NULL;84102 Horacio Branch Apt. 133;North Jeramie;Ar;730;Mraz, Renner and Nolan;Shipped;74;366;15;53.78;CREAM HEART CARD HOLDER;32;Love, love, love this dress. it is very slimming. it hugs you without really touching you. leaving the tie and a few buttons open gives it more of a casual feel.
74;4;74;20/02/2017;2;24/02/2017;Ebba;Lynch;12/02/1955;NULL;84102 Horacio Branch Apt. 133;North Jeramie;Ar;730;Mraz, Renner and Nolan;Shipped;8074;570;9;84.06;BLACK CANDELABRA T-LIGHT HOLDER;16;Love, love, love this dress. it is very slimming. it hugs you without really touching you. leaving the tie and a few buttons open gives it more of a casual feel.
75;5;75;05/06/2012;3;10/06/2012;Cory;Leffler;15/07/1952;NULL;35572 Mayer Squares;North Jayville;In;4500;Waters, Mayert and Prohaska;Delivered;75;543;1;71.12;PURPLE SWEETHEART BRACELET;78;NULL
75;5;75;05/06/2012;3;10/06/2012;Cory;Leffler;15/07/1952;NULL;35572 Mayer Squares;North Jayville;In;4500;Waters, Mayert and Prohaska;Delivered;8075;718;15;32.32;RIBBON REEL LACE DESIGN;92;NULL
76;2;76;12/01/2003;1;NULL;Helga;Emard;NULL;1-330-142-5839x13216;1349 Dach Locks Suite 706;East Randiborough;Pe;3260;Schinner-Predovic;Processed;76;116;11;31.30;RAIN PONCHO RETROSPOT;8;NULL
76;2;76;12/01/2003;1;NULL;Helga;Emard;NULL;1-330-142-5839x13216;1349 Dach Locks Suite 706;East Randiborough;Pe;3260;Schinner-Predovic;Processed;8076;380;10;53.38;CUTE CATS TAPE;36;NULL
77;2;77;04/10/1978;2;11/10/1978;Camryn;Harber;NULL;NULL;53866 Skylar Mills;Lefflerville;Mi;117;Schinner-Predovic;Shipped;77;452;12;60.59;VINTAGE POST OFFICE CABINET;10;NULL
77;2;77;04/10/1978;2;11/10/1978;Camryn;Harber;NULL;NULL;53866 Skylar Mills;Lefflerville;Mi;117;Schinner-Predovic;Shipped;8077;495;9;53.90;BLACK+WHITE NECKLACE W TASSEL;31;NULL
78;3;78;12/02/1970;3;20/02/1970;Arvilla;King;NULL;2188329886;6282 Swaniawski Ridge;Wizastad;Ma;73;Satterfield LLC;Delivered;78;411;6;62.92;200 RED + WHITE BENDY STRAWS;65;NULL
78;3;78;12/02/1970;3;20/02/1970;Arvilla;King;NULL;2188329886;6282 Swaniawski Ridge;Wizastad;Ma;73;Satterfield LLC;Delivered;8078;586;13;58.43;AIRLINE BAG VINTAGE JET SET WHITE;147;NULL
79;2;79;06/02/1992;1;NULL;Fletcher;Johnson;12/02/1935;809.961.5459;15953 Pfeffer Spring Suite 559;Heathcoteton;Ve;3620;Schinner-Predovic;Processed;79;699;9;14.66;RED SPOT CERAMIC DRAWER KNOB;81;NULL
79;2;79;06/02/1992;1;NULL;Fletcher;Johnson;12/02/1935;809.961.5459;15953 Pfeffer Spring Suite 559;Heathcoteton;Ve;3620;Schinner-Predovic;Processed;8079;694;15;21.24;36 PENCILS TUBE RED RETROSPOT;94;NULL
80;5;80;07/12/1981;2;09/12/1981;Robert;Lowe;15/07/1951;NULL;921 Orn Squares Apt. 354;West Marilie;Ma;3719;Waters, Mayert and Prohaska;Shipped;80;12;6;49.63;PARTY CONES CARNIVAL ASSORTED;81;NULL
80;5;80;07/12/1981;2;09/12/1981;Robert;Lowe;15/07/1951;NULL;921 Orn Squares Apt. 354;West Marilie;Ma;3719;Waters, Mayert and Prohaska;Shipped;8080;210;5;15.99;TABLE LAMP WHITE SHADE WOOD BASE;85;NULL
81;1;81;10/10/2002;3;13/10/2002;Jaleel;Heaney;NULL;NULL;8715 Presley Passage Suite 369;South Claire;Ne;3439;Hettinger LLC;Delivered;81;211;10;96.20;SMALL HANGING GLASS+ZINC LANTERN;134;NULL
81;1;81;10/10/2002;3;13/10/2002;Jaleel;Heaney;NULL;NULL;8715 Presley Passage Suite 369;South Claire;Ne;3439;Hettinger LLC;Delivered;8081;470;2;87.31;BLUE PARTY BAGS;16;NULL
82;6;82;15/03/2016;1;NULL;Mikel;Bartoletti;NULL;NULL;21796 Thaddeus Trafficway Apt. 811;Reillyhaven;Ma;519;Dummy;Processed;82;268;6;59.82;KIDS RAIN MAC PINK;61;NULL
82;6;82;15/03/2016;1;NULL;Mikel;Bartoletti;NULL;NULL;21796 Thaddeus Trafficway Apt. 811;Reillyhaven;Ma;519;Dummy;Processed;8082;218;8;25.77;CHILDRENS SPACEBOY MUG;98;NULL
83;3;83;02/11/1981;2;10/11/1981;Gabriella;Gottlieb;02/06/1939;543.484.4223x68603;59282 Elias Views Apt. 524;Lake Lou;Ar;939;Satterfield LLC;Shipped;83;706;12;81.43;FELTCRAFT PRINCESS OLIVIA DOLL;122;NULL
83;3;83;02/11/1981;2;10/11/1981;Gabriella;Gottlieb;02/06/1939;543.484.4223x68603;59282 Elias Views Apt. 524;Lake Lou;Ar;939;Satterfield LLC;Shipped;8083;430;7;90.63;WOOD STAMP SET HAPPY BIRTHDAY;88;NULL
84;4;84;22/07/1981;3;24/07/1981;Jaunita;Graham;01/02/1939;NULL;257 Hayes Canyon;New Minaland;Mi;4627;Mraz, Renner and Nolan;Delivered;84;475;2;97.03;ROUND CAKE TIN VINTAGE RED;4;NULL
84;4;84;22/07/1981;3;24/07/1981;Jaunita;Graham;01/02/1939;NULL;257 Hayes Canyon;New Minaland;Mi;4627;Mraz, Renner and Nolan;Delivered;8084;747;12;3.28;SOLDIERS EGG CUP;94;NULL
85;6;85;08/09/2005;1;NULL;Roscoe;Rohan;01/02/1954;649-583-7519x2020;60830 Vandervort Courts;Bodemouth;Oh;1229;Dummy;Processed;85;259;9;40.68;CERAMIC BIRDHOUSE CRESTED TIT SMALL;60;I really love the front of this shirt. however, the back of the shirt is more of a jersey material so it doesn't seem to match the front of the shirt. i still wear it and it looks cute, but it threw me off a bit at first.
85;6;85;08/09/2005;1;NULL;Roscoe;Rohan;01/02/1954;649-583-7519x2020;60830 Vandervort Courts;Bodemouth;Oh;1229;Dummy;Processed;8085;195;1;85.80;MIRRORED WALL ART SPLODGES;95;I really love the front of this shirt. however, the back of the shirt is more of a jersey material so it doesn't seem to match the front of the shirt. i still wear it and it looks cute, but it threw me off a bit at first.
86;1;86;30/05/2004;2;05/06/2004;Quinten;Runolfsson;12/02/1940;NULL;226 Gibson Cove;Alexaton;Io;3816;Hettinger LLC;Shipped;86;620;8;46.75;MIRRORED DISCO BALL;109;NULL
86;1;86;30/05/2004;2;05/06/2004;Quinten;Runolfsson;12/02/1940;NULL;226 Gibson Cove;Alexaton;Io;3816;Hettinger LLC;Shipped;8086;232;2;92.25;ORIGAMI VANILLA INCENSE/CANDLE SET;71;NULL
87;2;87;15/01/2005;3;20/01/2005;Bud;Bernhard;02/06/1951;NULL;84040 Streich Skyway Suite 726;South Tamia;Ka;2154;Schinner-Predovic;Delivered;87;72;6;51.41;BLACK ORANGE SQUEEZER;2;NULL
87;2;87;15/01/2005;3;20/01/2005;Bud;Bernhard;02/06/1951;NULL;84040 Streich Skyway Suite 726;South Tamia;Ka;2154;Schinner-Predovic;Delivered;8087;574;5;99.79;MEASURING TAPE BABUSHKA BLUE;64;NULL
88;5;88;25/03/1971;1;NULL;Cordia;Ruecker;23/10/1935;770-031-6949x3058;633 Murphy Tunnel;Lake Valentinfort;Ut;2140;Waters, Mayert and Prohaska;Processed;88;749;11;99.67;TEATIME FUNKY FLOWER BACKPACK FOR 2;108;NULL
88;5;88;25/03/1971;1;NULL;Cordia;Ruecker;23/10/1935;770-031-6949x3058;633 Murphy Tunnel;Lake Valentinfort;Ut;2140;Waters, Mayert and Prohaska;Processed;8088;673;14;93.99;12 PENCILS TALL TUBE POSY;140;NULL
89;4;89;09/04/1975;2;16/04/1975;Michele;Moore;12/02/1944;NULL;90016 Doyle Roads Suite 233;Port Doraside;Ke;204;Mraz, Renner and Nolan;Shipped;89;531;14;12.54;CLAM SHELL SMALL;74;NULL
89;4;89;09/04/1975;2;16/04/1975;Michele;Moore;12/02/1944;NULL;90016 Doyle Roads Suite 233;Port Doraside;Ke;204;Mraz, Renner and Nolan;Shipped;8089;142;7;86.85;SILVER M.O.P ORBIT DROP EARRINGS;86;NULL
90;5;90;07/10/1976;3;08/10/1976;Laney;Beer;15/07/1953;(359)901-6149x62459;8816 Maybelle Lock;South Luisshire;Ne;2801;Waters, Mayert and Prohaska;Delivered;90;404;13;63.09;CHRISTMAS DECOUPAGE CANDLE;76;NULL
90;5;90;07/10/1976;3;08/10/1976;Laney;Beer;15/07/1953;(359)901-6149x62459;8816 Maybelle Lock;South Luisshire;Ne;2801;Waters, Mayert and Prohaska;Delivered;8090;190;1;1.95;MAGNETS PACK OF 4 CHILDHOOD MEMORY;141;NULL
91;2;91;13/11/1981;1;NULL;Nova;Romaguera;NULL;NULL;5298 Bins Ports;New Magalichester;Te;631;Schinner-Predovic;Processed;91;429;11;45.10;WOOD STAMP SET BEST WISHES;40;NULL
91;2;91;13/11/1981;1;NULL;Nova;Romaguera;NULL;NULL;5298 Bins Ports;New Magalichester;Te;631;Schinner-Predovic;Processed;8091;524;12;23.49;RED TEA TOWEL CLASSIC DESIGN;4;NULL
92;2;92;17/04/1986;2;19/04/1986;Joy;Bayer;NULL;761-973-2558;9150 Carolyne Flat;North Remingtonfort;Di;1831;Schinner-Predovic;Shipped;92;180;6;36.51;CHRISTMAS MUSICAL ZINC STAR;104;NULL
92;2;92;17/04/1986;2;19/04/1986;Joy;Bayer;NULL;761-973-2558;9150 Carolyne Flat;North Remingtonfort;Di;1831;Schinner-Predovic;Shipped;8092;552;2;88.51;FRIDGE MAGNETS LA VIE EN ROSE;46;NULL
93;3;93;22/11/1992;3;29/11/1992;Delphine;Streich;NULL;155.246.7008x3832;26819 Kessler Pine;West Keenan;Ma;1306;Satterfield LLC;Delivered;93;362;4;54.60;SET/4 GARDEN ROSE DINNER CANDLE;85;NULL
93;3;93;22/11/1992;3;29/11/1992;Delphine;Streich;NULL;155.246.7008x3832;26819 Kessler Pine;West Keenan;Ma;1306;Satterfield LLC;Delivered;8093;434;5;24.90;JUMBO BAG SPACEBOY DESIGN;21;NULL
94;6;94;03/08/2002;1;NULL;Deshaun;Rodriguez;NULL;NULL;9453 Kulas Rue;Effertzfort;So;1978;Dummy;Processed;94;522;1;54.16;HANGING BAUBLE T-LIGHT HOLDER LARGE;94;NULL
94;6;94;03/08/2002;1;NULL;Deshaun;Rodriguez;NULL;NULL;9453 Kulas Rue;Effertzfort;So;1978;Dummy;Processed;8094;517;14;21.51;PURPLE GEMSTONE BRACELET;46;NULL
95;5;95;17/11/1997;2;18/11/1997;Lucienne;Heidenreich;15/07/1954;1-295-280-8484;9424 Aliyah Courts Apt. 743;South Jarvis;Ma;566;Waters, Mayert and Prohaska;Shipped;95;21;12;60.12;WRAP COWBOYS;55;NULL
95;5;95;17/11/1997;2;18/11/1997;Lucienne;Heidenreich;15/07/1954;1-295-280-8484;9424 Aliyah Courts Apt. 743;South Jarvis;Ma;566;Waters, Mayert and Prohaska;Shipped;8095;529;1;43.54;WHITE TALL PORCELAIN T-LIGHT HOLDER;23;NULL
96;1;96;04/05/1997;3;06/05/1997;Celia;Kilback;15/07/1952;NULL;779 Sanford Villages Apt. 780;New Alyshaport;Fl;1230;Hettinger LLC;Delivered;96;38;1;4.52;4 IVORY DINNER CANDLES SILVER FLOCK;100;NULL
96;1;96;04/05/1997;3;06/05/1997;Celia;Kilback;15/07/1952;NULL;779 Sanford Villages Apt. 780;New Alyshaport;Fl;1230;Hettinger LLC;Delivered;8096;345;15;40.98;CRYSTAL DIAMANTE STAR BROOCH;102;NULL
97;6;97;20/05/2015;1;NULL;Arturo;Littel;15/07/1953;1-321-369-9482x4388;2665 Luciano Course;South Ana;Mi;1638;Dummy;Processed;97;127;6;34.47;CHILDS GARDEN RAKE PINK;127;NULL
97;6;97;20/05/2015;1;NULL;Arturo;Littel;15/07/1953;1-321-369-9482x4388;2665 Luciano Course;South Ana;Mi;1638;Dummy;Processed;8097;137;3;65.14;TUMBLER, BAROQUE;72;NULL
98;3;98;02/02/1980;2;10/02/1980;Palma;Hagenes;NULL;NULL;7386 Elenor Burg Apt. 887;North Kristinabury;Al;147;Satterfield LLC;Shipped;98;520;15;84.50;DROP DIAMANTE EARRINGS CRYSTAL;21;NULL
98;3;98;02/02/1980;2;10/02/1980;Palma;Hagenes;NULL;NULL;7386 Elenor Burg Apt. 887;North Kristinabury;Al;147;Satterfield LLC;Shipped;8098;400;10;65.13;ORANGE SCENTED SET/9 T-LIGHTS;10;NULL
99;4;99;16/02/1986;3;19/02/1986;Noelia;Olson;15/07/1937;(175)512-4020;365 Crona Villages Apt. 490;Princeton;Ne;4347;Mraz, Renner and Nolan;Delivered;99;720;7;58.95;BRIGHT BLUES RIBBONS;121;NULL
99;4;99;16/02/1986;3;19/02/1986;Noelia;Olson;15/07/1937;(175)512-4020;365 Crona Villages Apt. 490;Princeton;Ne;4347;Mraz, Renner and Nolan;Delivered;8099;89;7;68.94;SWALLOW SQUARE TISSUE BOX;14;NULL
100;4;100;10/12/2019;1;NULL;Sheila;Farrell;NULL;167-650-6185x8213;4769 Ciara Tunnel Apt. 135;Lake Lorenzo;Ma;4558;Mraz, Renner and Nolan;Processed;100;541;9;6.95;GREEN GEISHA GIRL;9;NULL
100;4;100;10/12/2019;1;NULL;Sheila;Farrell;NULL;167-650-6185x8213;4769 Ciara Tunnel Apt. 135;Lake Lorenzo;Ma;4558;Mraz, Renner and Nolan;Processed;8100;743;7;96.41;METAL SIGN NEIGHBOURHOOD WITCH;47;NULL
